dataset,target_model,budget,source,family,method,crc,n1,seeds,cjr_mean,cjr_variance,cjr_bias,cjr_mae,cjr_mse,rmttu_mean,rmttu_variance,rmttu_bias,rmttu_mae,rmttu_mse,expected_cost_mean,realized_cost_mean,split_budget_valid_rate,crc_selector_valid_rate,estimator_kind,static_cjr_variance,static_cjr_mse,static_cjr_mae,static_rmttu_variance,static_rmttu_mse,static_rmttu_mae,cjr_variance_ratio_to_static,cjr_mse_ratio_to_static,cjr_mae_ratio_to_static,rmttu_variance_ratio_to_static,rmttu_mse_ratio_to_static,rmttu_mae_ratio_to_static,joint_geometric_mse_ratio,joint_worst_mse_ratio
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Soft-prefix,Soft-prefix,False,100.0,50,98.90728270577576,0.21601013015573567,-0.026050627557543747,0.32617326418946335,0.21236856274876273,19.445041826117432,0.23440767963763126,-0.06691909032461901,0.38281098981594874,0.23419769069475319,19.73496095551488,19.710606666666664,0.46,,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,0.007949024212249644,0.007863431004673132,0.0739063249076204,0.08091468596713515,0.08023395770107311,0.27311460852174246,0.02511800530723431,0.08023395770107311
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Soft-prefix,Soft-prefix,False,200.0,50,98.89950381847048,0.14406016173357747,-0.033829514862849235,0.2735154514168283,0.14232339457476167,19.499437069863692,0.3007606293271976,-0.012523846578356696,0.41460069470024896,0.2949022634737718,19.869616135358175,19.882753333333334,0.48,,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,0.005301314863405726,0.0052698486965487975,0.061974796953083874,0.1038189188635324,0.10103078157309693,0.29579481634093724,0.02307416157922734,0.10103078157309693
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Soft-prefix,Soft-prefix + CRC,True,50.0,50,98.83236522791714,20.518723333403315,-0.10096810541616662,3.4545841251347813,20.118543425046578,19.671650007410936,24.42747995441979,0.15968909096888415,3.6985102344007608,23.96443096110586,11.449583182678897,11.458633333333331,1.0,1.0,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,0.7550749053485714,0.7449350134018163,0.7827607127989934,8.432069600005788,8.209991884888945,2.63868384569543,2.4730366788219196,8.209991884888945
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Soft-prefix,Soft-prefix + CRC,True,100.0,50,97.92165706244079,6.00455761791871,-1.0116762708925455,2.121686613350063,6.907955342647383,18.588381825399654,7.087821994464858,-0.9235790910423962,2.0957289999039985,7.799063891986258,10.822703699616733,10.787886666666665,1.0,1.0,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,0.22096359024584616,0.25578282170008854,0.4807446759563808,2.4466301264517436,2.671886988130797,1.4951874961887446,0.8266938932203662,2.671886988130797
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Soft-prefix,Soft-prefix + CRC,True,200.0,50,98.92544491266317,8.081869968196148,-0.007888420670163043,2.170621100632544,7.920294796012893,19.792428637443678,9.563370464685354,0.2804677210016288,2.341477880176536,9.450765197915496,11.162589273353184,11.157433333333335,1.0,1.0,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,0.29740725590567224,0.2932670017586296,0.49183255014273997,3.301159412241219,3.2377445434363272,1.6705158201288697,0.9744350336035413,3.2377445434363272
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_m,Static,Static,False,,50,98.31999853491783,27.174420958846582,-0.6133347984154779,4.413333562413844,27.00711211461701,19.22929322888969,2.896973235894901,-0.2826676875523569,1.4016496293916605,2.9189347927631997,2.146698698654969,2.06622,1.0,,ordinary_ht,27.174420958846582,27.00711211461701,4.413333562413844,2.896973235894901,2.9189347927631997,1.4016496293916605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Endpoint/block,Endpoint/block,False,,50,94.78995435475467,1.3551720474826057,0.22328768808801527,0.9680541621986012,1.3779259981846446,32.64913560112328,7.523963834245247,-0.3928101161837465,2.2500631204690844,7.527784344936631,3.8606762333901106,3.83154,1.0,,terminal_residual,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.016062721220580545,0.015641620184292264,0.12402470481407776,0.22536645873689007,0.2299714591120206,0.5148317297197584,0.05997604702427232,0.2299714591120206
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Endpoint/block,Endpoint/block + CRC,True,200.0,50,94.63909631830107,2.5289981905265484,0.07242965163439521,1.2911308948619746,2.4836642811518974,32.06589119904911,17.930731315285506,-0.9760545182579018,3.4910408312134247,18.524799111591463,3.16792534202656,3.113166666666666,1.0,1.0,terminal_residual,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.029975967241386008,0.028193483105952315,0.16541649668434621,0.5370819833949824,0.5659268233839946,0.7987769646574255,0.12631487772341748,0.5659268233839946
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Information-gain,Information-gain,False,200.0,50,94.6111030661242,3.113436141636023,0.044436399457520113,1.376581536388631,3.053142012400051,32.60972319677687,12.863344075297336,-0.43222252053014687,2.8533135810100365,12.79289350104483,5.113016227068031,5.104986666666667,0.38,,sequential,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.03690325289256032,0.03465794809705589,0.1763642215176835,0.3852977453944289,0.3908188983493962,0.6528600700046266,0.11638290722585484,0.3908188983493962
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Information-gain,Information-gain + CRC,True,200.0,50,94.34474319446066,6.652014199062587,-0.22192347220598607,1.9587059475800244,6.568223942597294,31.99276103585583,20.404325802564923,-1.049184681451187,3.8049733072608456,21.097027782305453,4.727189287107499,4.734746666666666,0.98,1.0,sequential,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.07884567117021885,0.0745596384209557,0.25094456121593856,0.611173943727375,0.6445076053868362,0.8706071271930463,0.219212805322131,0.6445076053868362
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Oracle,Oracle,False,,50,94.58266666666668,0.1162013605442181,0.016000000000006197,0.2786666666666687,0.11413333333333402,33.185287619286356,0.32733421764353354,0.14334190197934077,0.46695627337335677,0.3413344341537178,42.22212666666666,42.22212666666666,1.0,,ordinary_ht,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.0013773233172431566,0.0012955922543875322,0.035702084061455766,0.009804692722999208,0.010427660287625732,0.1068431830810947,0.0036755946321693806,0.010427660287625732
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Residual,Residual,False,200.0,50,94.65625809464724,3.8372385489351233,0.0895914279805757,1.5394448654052197,3.7685204019240195,32.87873092583143,15.348932648120838,-0.16321479147559487,3.0463432695839385,15.068593063314841,5.105811843639195,5.1124133333333335,0.36,,sequential,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.045482411759382925,0.04277861428067278,0.1972298683947603,0.459748966436257,0.4603408087622305,0.6970267458421695,0.14033083016818654,0.4603408087622305
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Residual,Residual + CRC,True,200.0,50,94.83717423369478,6.220174515862603,0.27050756702814027,1.783556259676043,6.168945369364834,32.7855454014634,20.12178509603692,-0.25640031584361284,3.355539265314312,19.785090516080885,4.795302336622241,4.804473333333333,0.92,1.0,sequential,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.07372711780564009,0.07002720068594216,0.22850481642807144,0.6027109580084088,0.6044283319177396,0.7677731652897738,0.20573386716696115,0.6044283319177396
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Soft-prefix,Soft-prefix,False,200.0,50,95.06702556866917,41.441433093516395,0.5003589020025049,5.034652807322771,40.86296346245923,32.29336007458838,12.909914099245954,-0.7485856427186346,2.9303991292752247,13.212096281745508,5.097493535244874,5.041613333333333,0.4,,ordinary_ht,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.49120123751005773,0.46385869410002273,0.645027264643351,0.3866926645636071,0.40362541228817495,0.6704978357138345,0.4326952237425046,0.46385869410002273
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Soft-prefix,Soft-prefix + CRC,True,200.0,50,95.5407987750555,41.650533283938245,0.9741321083888406,5.089915131224112,41.76645598285358,32.742603112511986,13.78590660118848,-0.29934260479502955,3.04905038690815,13.59979446421018,4.923599246821389,4.886066666666667,0.68,1.0,ordinary_ht,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,0.4936796815365234,0.4741147505660273,0.65210733689224,0.4129314041950103,0.41546947059683914,0.6976461550853589,0.44382451984970345,0.4741147505660273
hallucination3,qwen25_14b_instruct,5.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_5_m,Static,Static,False,,50,92.23999862551689,84.36752583032295,-2.326668041149753,7.805333329757053,88.09355948742413,32.916230979896426,33.385464174282006,-0.1257147374105962,4.370482607382951,32.73355908599857,1.0555531823956346,1.02342,1.0,,ordinary_ht,84.36752583032295,88.09355948742413,7.805333329757053,33.385464174282006,32.73355908599857,4.370482607382951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Endpoint/block,Endpoint/block,False,,50,94.79633494210051,0.7191367933199586,0.2296682754338437,0.71102416986674,0.7575015741943153,32.785341377613825,3.9930562714335087,-0.25660433969319124,1.5640540204406759,3.979040933154216,7.721352466780221,7.615826666666667,1.0,,terminal_residual,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.01410581452667942,0.013523538998682895,0.11988941435999641,0.22167595138800494,0.22222264264318567,0.4915366537917448,0.054820038071634845,0.22222264264318567
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Endpoint/block,Endpoint/block + CRC,True,50.0,50,94.73848311531822,2.9459231411755997,0.17181644865155107,1.4045143004291751,2.9165255703793185,32.57497067404777,14.596701221222487,-0.46697504325924777,2.747878261117907,14.522832887825016,2.930694504584304,2.89736,1.0,1.0,terminal_residual,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.057784062538971406,0.05206820505109992,0.23682232485887617,0.8103411047546589,0.8110754217447911,0.8635781551307393,0.20550241208150122,0.8110754217447911
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Endpoint/block,Endpoint/block + CRC,True,100.0,50,94.77413106040603,1.0367675604925914,0.20746439373936823,0.8115795500883803,1.0590736839523833,32.693404173254216,4.594682846385983,-0.348541544052797,1.7908486739904959,4.62427039738897,6.895431306055023,6.7880666666666665,0.96,1.0,terminal_residual,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.02033611831772827,0.018907451489645104,0.1368445702554404,0.25507546652557106,0.2582576066112069,0.5628116121031768,0.06987841704584645,0.2582576066112069
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Endpoint/block,Endpoint/block + CRC,True,200.0,50,94.79425831210011,0.8799720378174576,0.22759164543347224,0.7829257938097143,0.9141705541322238,32.77284815088282,4.122958790038405,-0.26909756642419125,1.7062185101062326,4.112913114493059,8.583770189309817,8.488653333333334,0.9,1.0,terminal_residual,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.017260585843220114,0.01632052204433222,0.13201311416006295,0.22888753630992256,0.22969917540907075,0.5362148149197923,0.06122753021173296,0.22969917540907075
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain,False,50.0,50,94.85795740216125,0.8880959235519722,0.2912907354945722,0.7627276930088013,0.9551842976659016,33.188867878224634,3.4967566673371557,0.14692216091762644,1.4912079610440017,3.448407655359116,11.134274187142296,11.012979999999997,0.34,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.017419935255559266,0.017052733011351795,0.12860740929259062,0.19412370082278743,0.19258768003611146,0.4686432576495404,0.05730747149309115,0.19258768003611146
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain,False,100.0,50,94.90921847115736,0.8830240955456901,0.34255180449069883,0.8039644679591942,0.9827053523946104,33.24379691495156,4.915904149934578,0.20185119764454384,1.7990725858476264,4.858329972926425,10.637901626131542,10.53282,0.34,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.017320451727762625,0.017544061438364553,0.135560552390137,0.27290818242783565,0.2713294342917139,0.5653961482269311,0.0689943495168302,0.2713294342917139
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain,False,200.0,50,94.77646371060402,0.9555369575029601,0.20979704393738643,0.7864166498179276,0.9804410179977664,32.83112097987666,4.209734856215777,-0.21082473743035535,1.7906138168901498,4.169987229004038,10.299185327319174,10.233353333333334,0.38,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.01874278610290406,0.01750363668472051,0.13260172520899285,0.23370494075403062,0.23288666726105717,0.5627378033525104,0.06384640641769072,0.23288666726105717
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain + CRC,True,50.0,50,95.10978843918801,7.142129797072619,0.5431217725213514,1.9414867958221202,7.294268460917902,32.90832772756991,21.072630734039613,-0.13361798973710337,3.598707130172723,20.6690318865402,5.970522777141167,5.938846666666666,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.1400923429016559,0.13022325940775079,0.32736399802330834,1.169854654850468,1.1543301423296055,1.1309689036464372,0.38771204980858426,1.1543301423296055
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain + CRC,True,100.0,50,94.31450916936754,4.768666364820655,-0.25215749729912346,1.750021264733966,4.736876440968398,32.22276076632512,10.335674697681283,-0.8191849509818909,2.686250562819455,10.800025187642857,6.042296151717992,5.983333333333333,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.09353703482648365,0.0845666008674799,0.2950800175833935,0.5737886886885513,0.6031629676924325,0.844210363349498,0.22584827195905355,0.6031629676924325
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Information-gain,Information-gain + CRC,True,200.0,50,94.30114599214427,2.7807672129120897,-0.26552067452240435,1.3601254661949556,2.7956530972526816,31.80781744941516,6.884621350086657,-1.2341282678918546,2.308441219301767,8.27000150469467,7.075932885519043,7.01098,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.054544541332843754,0.04991029058612482,0.22933769695732265,0.38220222405699794,0.4618654645453843,0.7254758835572869,0.15182832261194107,0.4618654645453843
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Oracle,Oracle,False,,50,94.58266666666668,0.1162013605442181,0.016000000000006197,0.2786666666666687,0.11413333333333402,33.185287619286356,0.32733421764353354,0.14334190197934077,0.46695627337335677,0.3413344341537178,42.22212666666666,42.22212666666666,1.0,,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.0022792810141411706,0.002037601817560157,0.04698740898580253,0.01817207652120784,0.019062945382325325,0.14675076505115436,0.006232390565350994,0.019062945382325325
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual,False,50.0,50,94.8545244333126,0.8575850231522679,0.287857766645937,0.7583105011289762,0.9232954165076093,33.289235762549836,5.654256766257898,0.24729004524282686,2.0101441466100614,5.602323997408942,11.030666168331551,10.938826666666664,0.38,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.016821466221464482,0.016483426566771514,0.12786260402431512,0.31389809280155934,0.3128802303274269,0.6317297961264688,0.07181461063597504,0.3128802303274269
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual,False,100.0,50,94.97820121800719,1.6588535778885891,0.4115345513405023,0.9263117221237727,1.7950371932778462,33.22683823084017,6.783606603861962,0.1848925135331635,1.9005374035948106,6.682119713345337,10.56399346249075,10.460646666666667,0.34,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.03253828911824858,0.03204647530033003,0.15619014737717388,0.37659435418204174,0.37318497751180985,0.5972835871141047,0.10935841606518645,0.37318497751180985
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual,False,200.0,50,94.97987151677978,2.6822727535363793,0.41320485011313396,1.178033419472373,2.799365546622669,33.23626936125376,7.978776247331262,0.19432364394674642,2.041087531281482,7.856962400981379,10.27551774272442,10.208540000000001,0.36,,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.05261257986353094,0.049976568275235965,0.1986342275587014,0.44294462569750076,0.43879793579056436,0.6414544012613321,0.1480865118674545,0.43879793579056436
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual + CRC,True,50.0,50,94.59869946832491,8.547818404998717,0.032032801658233155,2.0683580556540195,8.377888137280816,32.809991012859555,19.60896972161718,-0.23195470444746077,3.345923931558809,19.27059331210014,5.629152204677348,5.589106666666667,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.1676648200295918,0.14956892607335545,0.34875640869650965,1.088598988668285,1.076229735521301,1.051526502068486,0.4012113230582262,1.076229735521301
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual + CRC,True,100.0,50,94.51792734762512,2.9742584172199527,-0.048739319041563076,1.4180102422083625,2.9171487700961882,31.571485565180843,11.493979911313664,-1.470460152126172,3.011757032661154,13.426353372078315,6.134986512803912,6.0830866666666665,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.05833985686371829,0.05207933092325935,0.2390979444857682,0.6380924181567725,0.7498389128254924,0.9465075723221602,0.19761353415233443,0.7498389128254924
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Residual,Residual + CRC,True,200.0,50,94.76956574664287,3.919642353510688,0.20289907997622408,1.5161498984457014,3.8824175430956727,32.355398962951256,10.956163119512782,-0.6865467543557631,2.6389698398271366,11.208386303038965,7.3940824109567815,7.356400000000001,1.0,1.0,sequential,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.07688349221333672,0.06931210025413961,0.2556457728303252,0.6082353260221544,0.6259692387865341,0.829351408310368,0.20829604565324736,0.6259692387865341
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Soft-prefix,Soft-prefix,False,50.0,50,94.35318827290082,8.008404164317124,-0.21347839376584488,2.3258947600560407,7.893809105635626,33.1071560177945,3.1333717147793405,0.0652103004874816,1.2906066071255686,3.074956663773421,10.943924826245244,10.925886666666665,0.36,,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.15708424995894207,0.1409267504186563,0.39218098689720365,0.17395025481987902,0.17173107975426793,0.40560009100534833,0.15556832266131843,0.17173107975426793
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Soft-prefix,Soft-prefix,False,100.0,50,94.44233909962966,8.633099888987715,-0.1243275670370096,2.4223235205935705,8.475895235133304,32.973702349621334,3.088766316826021,-0.06824336768568394,1.381625837380092,3.0316481477225845,10.514969016924319,10.503506666666667,0.32,,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.16933760997287253,0.15131862911702973,0.40844033238537675,0.17147397015064422,0.16931237307407737,0.43420478578270866,0.1600628507372041,0.16931237307407737
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Soft-prefix,Soft-prefix,False,200.0,50,93.89926849445236,11.138344433952517,-0.667398172214302,2.7057562876079633,11.360997865548457,32.801699354279684,4.056473973405801,-0.2402463630273374,1.6505207551893608,4.03306280888555,10.255324035468172,10.188246666666668,0.4,,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.21847779473814577,0.20282584608766177,0.45623137787706164,0.2251966078636278,0.22523967217045981,0.5187106317408517,0.21373915663836862,0.22523967217045981
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Soft-prefix,Soft-prefix + CRC,True,50.0,50,94.46550870177003,24.85013023947172,-0.10115796489664092,3.4924282609809416,24.363360568544316,33.89627337181424,20.59401399408836,0.8543276545072175,3.21374016544616,20.9120094554624,7.296076862651472,7.22404,1.0,1.0,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.48743344990534676,0.4349546826197932,0.5888761544938471,1.1432840748318625,1.1679000247148328,1.009984991844756,0.7127296714614095,1.1679000247148328
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_m,Soft-prefix,Soft-prefix + CRC,True,100.0,50,94.36477959494819,11.19355254316847,-0.20188707171846318,2.6416452665544075,11.010439882032165,33.179290268165566,6.495515349846395,0.13734455085855388,2.0210895344975977,6.384468568500006,7.6516540503646615,7.642953333333334,1.0,1.0,ordinary_ht,50.98158578221764,56.01356081925678,5.9306668037573465,18.01303319747284,17.90565032359555,3.181968238534124,0.21956069767984301,0.19656739762644956,0.44542129139354203,0.36060086486476306,0.35656166925625354,0.6351696129527294,0.2647421375962742,0.35656166925625354
