dataset,model,budget,target,n1,crc,method,seeds,coverage_mean,coverage_var,mean_A_weight,mean_A_weight_minus1,cond_var,seq_path_var,expected_cost,realized_cost,pi_min,focus_lift,target_rate,soft_proxy,static_coverage_var,static_mean_A_weight,static_cond_var,static_expected_cost,coverage_var_ratio,mean_A_weight_ratio,cond_var_ratio
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO,50,0.8979066693782807,0.0001394922717262751,0.33550012405450674,0.17518722289693417,0.7820893024039113,0.23462679072117335,19.921692825124623,,0.005,5.2718090303821485,,0.22548992409305718,0.00033178245293397936,0.8707679319054527,2.1157850945512027,7.33902053472047,0.4204329387908659,0.38529223661274553,0.3696449627223633
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO + CRC,50,0.9012266671657563,0.0001402921701943103,0.4830456135225888,0.28919157719962285,1.2833076006308515,0.3849922801892554,17.89461776470382,,0.005,4.9495563770976965,,0.426639722031871,0.00033178245293397936,0.8707679319054527,2.1157850945512027,7.33902053472047,0.42284385130586377,0.554735189277776,0.6065396735877208
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.5179280574086952,0.44459513818200364,0.3989639566504823
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.0319901123165964,1.1179865948897822,1.0946229950011819
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Information-gain + sequential AHT,50,0.6973133325576782,0.0006823464843504569,8.407098146419987,3.2432381489366704,4.6064506367889075,1.381935191036672,10.029401800412998,,0.005,2.3339888189462403,,1.710222771402699,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.4153798045744236,1.4096724057706709,0.32825379199396987
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Information-gain + sequential AHT + CRC,50,0.7054533338546753,0.0030009883046433834,26.93709662883939,13.49389538727738,32.730593129564205,9.819177938869263,2.4739923029512707,,0.005,2.3966879425128824,,10.007521685126417,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.8268577095396368,4.5167168442565355,2.3323687055682156
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.10741953264783517,0.11598627461616579,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Residual + sequential AHT,50,0.6990333330631257,0.000732101064676865,8.847107016941226,3.474083957686872,4.581735863618222,1.3745207590854667,9.888801639312515,,0.005,2.3925750628307823,,56.01116330071899,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.44566800613574525,1.4834515329160154,0.32649262734656065
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Residual + sequential AHT + CRC,50,0.7089066612720489,0.003029261320313244,23.401756024894002,12.74479279284265,31.437604794498096,9.43128143834943,2.465199401279812,,0.005,2.461744465217974,,401.330752804211,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.8440689651011801,3.923923468042099,2.2402308846177923
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Soft-prefix DAPRO,50,0.710846666097641,0.002836296340472577,4.85493537029147,2.285200021208136,15.222251234304899,4.56667537029147,9.775010877500366,,0.005,2.7011761373362293,,2.7902387201354726,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.7266011427349168,0.814058347375692,1.084731409132964
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Soft-prefix DAPRO + CRC,50,0.731839998960495,0.007792377418521612,18.14185102307704,11.438488845496279,59.58399229914569,17.875197689743707,2.4836640407965485,,0.005,2.7090275668448482,,13.976588559358513,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,4.743625538507533,3.041961248867349,4.245930968657497
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.5179280574086952,0.44459513818200364,0.3989639566504823
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.0319901123165964,1.1179865948897822,1.0946229950011819
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Information-gain + sequential AHT,50,0.6984800028800965,0.000639891754156409,7.630065420159635,3.052669318370135,4.698762669266092,1.4096288007798277,9.976538912088161,,0.005,2.411961920982864,,1.5925638742279629,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.3895354015684485,1.2793823135756115,0.334831909745912
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Information-gain + sequential AHT + CRC,50,0.70018000125885,0.001104241280951908,13.10821704162448,5.642600265410021,10.430855514512407,3.129256654353722,6.2314501353807215,,0.005,2.3576325101094744,,3.549516754234714,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.6722091166358738,2.197939352034273,0.7432985060199645
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.10741953264783517,0.11598627461616579,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Residual + sequential AHT,50,0.6987666630744934,0.0007087994244247107,8.152763215346173,3.3111034638555945,4.851193507758094,1.455358052327428,9.898540572065222,,0.005,2.4290553280731357,,57.97707664090734,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.4314830854302226,1.3670264263953718,0.3456940690735759
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Residual + sequential AHT + CRC,50,0.7034400010108948,0.0014899522513116409,11.99207225343618,5.4341119215972675,9.956096237250177,2.9868288711750535,6.2234920034312475,,0.005,2.4131787327047176,,127.30184998993242,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.9070114511752704,2.0107881517804973,0.7094673537221341
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Soft-prefix DAPRO,50,0.7135333323478699,0.0019141902867728727,4.541311600158068,2.2413980779636784,14.185949778304671,4.255784933491401,9.888918129074693,,0.005,2.7350203967699644,,1.9392022404278222,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.1652672146393002,0.7614710257040539,1.0108849904034942
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Soft-prefix DAPRO + CRC,50,0.7185933351516723,0.0039663955202903604,7.723918569234395,4.207996194503836,24.81301745300354,7.443905235901061,6.270665589133514,,0.005,2.7056179680747388,,5.091975803228397,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,2.414551307685617,1.295119276810864,1.7681654948632446
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.5179280574086952,0.44459513818200364,0.3989639566504823
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.0319901123165964,1.1179865948897822,1.0946229950011819
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Information-gain + sequential AHT,50,0.6966266655921936,0.0008672500086627051,7.5402249771394985,3.2437315327344947,6.075496825997245,1.8226490477991735,10.082765652362804,,0.005,2.449847156026864,,1.9245282893410751,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.5279401995577093,1.2643181866626136,0.43293742376258826
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Information-gain + sequential AHT + CRC,50,0.7048066639900208,0.0010554787770431294,10.99519255459581,4.95316522520284,9.531258054389049,2.8593774163167147,8.271747954210193,,0.005,2.427072531889176,,3.135518290721269,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.6425248436034287,1.8436348987966888,0.6791935582332054
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.10741953264783517,0.11598627461616579,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Residual + sequential AHT,50,0.7032399976253509,0.0007832426497488188,8.728606406789979,3.7622613980274275,6.30390689906564,1.8911720697196923,10.041366707796382,,0.005,2.443955745897345,,77.93124509228065,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.4768005496455669,1.4635817708069176,0.44921383233094003
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Residual + sequential AHT + CRC,50,0.7035666644573212,0.0010693482626433313,10.814135384554291,4.987414871180743,9.53854700764598,2.861564102293794,8.274039018713363,,0.005,2.443527986844069,,122.70433805447334,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.6509679210579037,1.8132758745496431,0.6797129660668952
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Soft-prefix DAPRO,50,0.7180466651916504,0.001303968162447138,5.402029968458517,2.825399175209281,17.07009989486172,5.121029968458516,10.039824084760864,,0.005,2.7483031153072517,,2.4974855670763763,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,0.793793260331905,0.9057932296085933,1.216408350380202
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Soft-prefix DAPRO + CRC,50,0.7178266680240631,0.002985479438597173,7.273326640517426,4.05967623059573,23.309399912835865,6.992819973850759,8.291582509941,,0.005,2.7346210604305674,,3.859866922828043,0.0016427050059632856,5.96386657779813,14.033198546792507,3.421096050978303,1.817416655917769,1.2195656199945961,1.661018322737518
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.3978829903760026,0.46914101452233287,0.4153217243697889
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.049433434777575,1.0883446177154352,1.054007628649989
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Information-gain + sequential AHT,50,0.7995733332633972,0.0005761860887935654,9.672545616719363,4.818129069287225,6.553125764967631,1.9659377294902893,10.069455900587077,,0.005,2.9430691984777546,,1.2505049130982409,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.5676011954179306,2.417330663325106,0.6264636705147266
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Information-gain + sequential AHT + CRC,50,0.8057266736030578,0.0026371959314394414,21.282002567522703,12.464834024056142,29.38270360217095,8.814811080651285,2.4903812319402596,,0.005,2.844260077140187,,6.696628733044353,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,2.5979029906302147,5.318727811891684,2.8089185235335115
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.0913503564813548,0.1800849743595832,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Residual + sequential AHT,50,0.7983599984645844,0.0007159720370892732,13.089208263576275,6.460588910304624,8.581610014957223,2.574483004487167,9.82984168756102,,0.005,2.959151637864831,,63.37509045533182,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.705304400855262,3.2712117107515857,0.8203820744042434
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Residual + sequential AHT + CRC,50,0.8068000006675721,0.003075700543832155,21.344180164002513,12.67982969982585,29.043012530475313,8.712903759142593,2.4794780052277625,,0.005,2.9240030490374,,357.1659936559313,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,3.02987409689473,5.334267031503395,2.776444842537923
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Soft-prefix DAPRO,50,0.7966200006008148,0.004315156001130184,7.411371059132952,3.640083539153327,24.029125752665394,7.208737725799619,9.59513037217225,,0.005,3.346306150521392,,3.3411310615173018,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,4.250862268793641,1.8522253839314364,2.297128860054628
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Soft-prefix DAPRO + CRC,50,0.8125999987125396,0.004181601544819511,17.14973699086504,10.867695975467072,56.54196774732791,16.962590324198374,2.487596597813668,,0.005,3.2353847923292376,,9.823966842486392,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,4.119297709131929,4.286005643056324,5.4052813761756475
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.3978829903760026,0.46914101452233287,0.4153217243697889
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.049433434777575,1.0883446177154352,1.054007628649989
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Information-gain + sequential AHT,50,0.8016200006008148,0.0008318279129688249,9.168353588602146,4.606905101747031,6.295644615971247,1.888693384791374,9.989694398890574,,0.005,3.0410592865208255,,1.1586003287078577,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.8194340803536251,2.2913246564198424,0.601849068037397
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Information-gain + sequential AHT + CRC,50,0.8028533363342285,0.0010900052505692203,13.195873279158118,6.965449893161076,11.884742348819238,3.565422704645772,6.2625106691630705,,0.005,2.9391851353663303,,2.481273689395544,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.0737647007936921,3.2978690792549035,1.136153887777536
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.0913503564813548,0.1800849743595832,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Residual + sequential AHT,50,0.8016866672039032,0.0005803600759513459,11.600383966328323,5.833517048910057,8.021345604633737,2.4064036813901213,9.90162718174616,,0.005,3.0146406209577004,,55.290030761366005,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.5717129921906989,2.899129658244131,0.7668220922616218
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Residual + sequential AHT + CRC,50,0.8017733335494995,0.0012127503045967242,14.863650621448965,7.757734989488565,12.62640832187743,3.7879224965632288,6.253038861807246,,0.005,2.9545648320470486,,121.93284019654442,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.1946809130256244,3.7146744859050203,1.2070554398676483
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Soft-prefix DAPRO,50,0.8013199996948243,0.0019937006885053514,6.8450344182583605,3.5175203319257236,22.157381394194534,6.647214418258361,9.823479637741583,,0.005,3.334164682121286,,1.9519568925627107,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.96399551483553,1.7106884005974647,2.1181944273688726
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Soft-prefix DAPRO + CRC,50,0.8153266668319702,0.004085952029296688,9.538296184173452,5.2381873201399545,31.182009502800394,9.354602850840118,6.25711374505398,,0.005,3.3219991061371896,,4.818481517560432,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,4.025073325017456,2.3837794884134813,2.980928007147122
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.3978829903760026,0.46914101452233287,0.4153217243697889
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.049433434777575,1.0883446177154352,1.054007628649989
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Information-gain + sequential AHT,50,0.7990733337402344,0.0007395884907393221,9.177496302500767,4.708170299231441,7.241728565907832,2.17251856977235,10.128582956104967,,0.005,3.107307833795222,,1.2962363818042166,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.7285689807956891,2.2936095732896002,0.6922925060469026
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Information-gain + sequential AHT + CRC,50,0.8025066661834717,0.0014130127525992446,11.638794639252621,6.144071696987896,10.46991932372407,3.140975797117221,8.318122923259772,,0.005,3.028064264000105,,2.1870826815117272,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,1.3919595476444426,2.908729126795446,1.0009000780356063
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.0913503564813548,0.1800849743595832,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Residual + sequential AHT,50,0.8026533317565918,0.0005679045739470107,11.130395228383717,5.741730630350463,8.574889333336614,2.572466800000984,10.08591778231075,,0.005,3.0339537727579944,,65.57919750961722,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.5594430711275334,2.781671624684988,0.8197395927813642
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Residual + sequential AHT + CRC,50,0.8084733390808105,0.0007583902986497104,12.537145057739343,6.73969131377198,11.140088442825615,3.342026532847685,8.32466028648766,,0.005,3.003542679418887,,107.07465990096861,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,0.7470906508837328,3.1332418971736162,1.064966696207713
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Soft-prefix DAPRO,50,0.8051333391666412,0.002216744069752819,6.845272544845419,3.6346792654411155,22.170130705040282,6.651039211512085,10.05431298460568,,0.005,3.3139868328736544,,1.70905722582821,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,2.1837156578386314,1.7107479124078464,2.1194132320058383
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Soft-prefix DAPRO + CRC,50,0.8142733359336853,0.002419998535887681,8.416825230348289,4.687245855651435,27.43897299004985,8.231691897014956,8.341871976697128,,0.005,3.307365101832866,,3.104298900734439,0.0010151248683845945,4.001333273708821,10.460504053783888,3.421096050978303,2.3839417309702142,2.103505170552006,2.6231023714506687
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Endpoint/block + terminal residual AHT,50,0.8995200049877167,0.00033311642912088536,1.1008994779345809,0.8418041603706867,2.806013867902289,0.8418041603706867,6.51873676978469,,0.005,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.4555561191536871,0.5532899690105516,0.4765801547643067
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.9000199993451437,0.0006178853975821037,2.2461215283396303,1.8341213866044939,6.113737955348313,1.8341213866044939,5.469022881600613,,0.005,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.8449942698625913,1.128855572845331,1.0383719817915653
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Information-gain + sequential AHT,50,0.8983066654205323,0.0005560310541625835,4.01371283742736,2.557388972371375,5.214326255599904,1.564297876679971,9.883025611806667,,0.005,5.587943641826423,,0.2532129702031275,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.7604048525367637,2.0172114674845925,0.8856137321028822
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Information-gain + sequential AHT + CRC,50,0.899980000257492,0.0026058521710400078,10.476105923233751,7.227434564251065,19.685085293475673,5.9055255880427024,2.520824632766728,,0.005,4.692477072717703,,2.025717291414557,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,3.5636546214789133,5.26508045266027,3.343362305877206
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Oracle,50,0.8991333329677582,5.652611282057281e-05,0.6714133333333333,0.0,,,68.42192,,,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.07730275163954418,0.3374388578058224,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Residual + sequential AHT,50,0.8987066662311554,0.0010037171570890105,8.093621948762921,5.288519252753238,12.420701451179161,3.726210435353748,9.624950594416541,,0.005,6.370856269092221,,28.168365406874397,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.3726416737179572,4.0676918528616675,2.1095618548419592
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Residual + sequential AHT + CRC,50,0.8924800002574921,0.0031376968834714966,13.242516901758815,9.117053807721646,25.68690788187494,7.706072364562482,2.617437082509396,,0.005,5.269688556118853,,156.9310885733297,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,4.290983242967511,6.655423054557242,4.362726312151903
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Soft-prefix DAPRO,50,0.9039333355426789,0.0008783674477236624,2.8085901990064595,1.90914762018057,9.04405621891042,2.713216865673126,9.376454119395307,,0.005,6.478399609326733,,0.6062573147836892,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.2012186451803943,1.4115410310549397,1.536064294553055
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Soft-prefix DAPRO + CRC,50,0.892960000038147,0.002510864214741124,9.464738314601922,6.9083022890656265,31.193149937561962,9.357944981268588,2.529764335071468,,0.005,4.853981620562559,,3.054395622127062,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,3.4337530586768086,4.756787403154953,5.297919726940982
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Endpoint/block + terminal residual AHT,50,0.8995200049877167,0.00033311642912088536,1.1008994779345809,0.8418041603706867,2.806013867902289,0.8418041603706867,6.51873676978469,,0.005,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.4555561191536871,0.5532899690105516,0.4765801547643067
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.9000199993451437,0.0006178853975821037,2.2461215283396303,1.8341213866044939,6.113737955348313,1.8341213866044939,5.469022881600613,,0.005,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.8449942698625913,1.128855572845331,1.0383719817915653
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Information-gain + sequential AHT,50,0.9042933344841003,0.0004195948920451776,3.819376518873976,2.4881901384166287,4.982863597435971,1.4948590792307912,9.977925454014422,,0.005,6.259188014934186,,0.20303794050320786,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.573820454131504,1.9195419365009323,0.8463015566672025
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Information-gain + sequential AHT + CRC,50,0.8959066689014434,0.0007433608020342837,6.4529915393459385,4.247732909228622,9.813235043796244,2.9439705131388734,6.382848283051444,,0.005,5.455518418742306,,0.5685621110910667,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.0165891937524936,3.243143956729381,1.6667034790555737
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Oracle,50,0.8991333329677582,5.652611282057281e-05,0.6714133333333333,0.0,,,68.42192,,,,,,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,0.07730275163954418,0.3374388578058224,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Residual + sequential AHT,50,0.9035066616535187,0.0010475837974692078,7.539086150480361,4.946355299849213,11.743607659765791,3.5230822979297383,9.686355272120403,,0.005,6.744096639742073,,19.334782373013574,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.432631859445666,3.788993297002027,1.9945626142491215
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Residual + sequential AHT + CRC,50,0.8976933324337005,0.0011554144091000347,9.170584109259575,6.143420378136571,15.891616304808784,4.767484891442635,6.441457139226189,,0.005,6.207065307543834,,48.33046321398954,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.5800965014332926,4.608951406844432,2.6990703947099948
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Soft-prefix DAPRO,50,0.8952999973297119,0.0012826408139013786,3.0170095736173295,2.055557749539808,9.709943023168877,2.9129829069506625,9.618309128459963,,0.005,7.091238400071164,,0.39229411266516195,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,1.7540860202875053,1.5162884231928613,1.6491601134508596
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Soft-prefix DAPRO + CRC,50,0.8999666631221771,0.0014998602226189495,4.45091181118046,3.107115787799452,14.505683815045977,4.351705144513794,6.450161014344741,,0.005,6.32313236478212,,1.02853638317465,0.0007312302812214113,1.9897333036839964,5.88781097964519,3.421096050978303,2.0511462136300707,2.236938891729653,2.463680282059618
