setup_key,dataset,data_setup,task,seed,n1,budget,projection_margin,cut_quantile,fit_low_share,deploy_low_share,empty_low_cells,empty_high_cells,runtime_seconds,raw_fit_phase2_cost,raw_deploy_phase2_cost,raw_projection_cost_gap,projection_space,projection_raw_base_phase1_expected_cost,projection_pre_intercept_mixed_phase1_expected_cost,projection_raw_phase1_expected_cost,projection_budget_logit_shift,projection_corrected_phase1_expected_cost,projection_budget_boundary,expected_cost_per_sample,exact_target_variance_pp2,fit_soft_surrogate,deploy_soft_surrogate,fit_mean_endpoint_pi,deploy_mean_endpoint_pi,deploy_min_endpoint_pi,estimate,realized_cost_per_sample,observed_phase2_target_events,selected_index,selected_tau,coverage_pct,oracle_selected_index,oracle_selected_tau,oracle_fixed_coverage_pct,selected_exact_variance_pp2,switched_from_oracle
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.1,0.10839279646619096,0.032424987379003054,0,0,5.040805900000123,17.34371857265096,18.961222664372617,1.6175040917216563,cumulative_probability,17.34371857265096,17.845599979787707,17.34371857265096,-0.0357380280183861,17.34372881266951,,20.583275045605372,6.3261526215401656,1.2051341704057033,1.351481614241404,0.17192097302971188,0.16293640684039382,0.03106433265409544,0.4855281194947568,22.732,356,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.2,0.2130479102956167,0.1292362650628855,0,0,4.955713600000308,17.343719052824543,19.00201086359334,1.658291810768798,cumulative_probability,17.343719052824543,17.84560045756042,17.343719052824543,-0.03583094658097252,17.343728813362624,,20.62248319845136,6.18164071013252,1.1849526106629817,1.3246189870021832,0.1730319102312206,0.16441062244748547,0.03786962927709371,0.4867860849862856,22.109333333333332,362,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.3,0.2996941896024465,0.1941411137206699,0,0,4.36758589999954,17.34372299344051,19.00481957684073,1.6610965834002194,cumulative_probability,17.34372299344051,17.84560437847331,17.34372299344051,-0.03592754859710112,17.34372881258063,,20.625209482443076,6.177569343084719,1.166076380936037,1.3093291415782524,0.17359374946699688,0.1655747093215016,0.039159705430543555,0.4747623022762449,22.062666666666665,363,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.4,0.4026503567787971,0.268111130621831,0,0,3.635388100000455,17.343696889103164,19.387016928137353,2.043320039034189,cumulative_probability,17.343696889103168,17.845578404657648,17.343696889103168,-0.03601615368097555,17.34372881338151,,20.989875803142024,6.012096869527516,1.1491352280052334,1.2702506548106258,0.1735725915275617,0.16904192773980736,0.041725674974336956,0.48696895248199834,21.827,376,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.5,0.4858987427794767,0.35573377378783555,0,0,4.763091499999973,17.343687731995516,19.5397543655512,2.1960666335556844,cumulative_probability,17.343687731995516,17.84556929333554,17.343687731995516,-0.03607338301662821,17.343728812756375,,21.135470931423516,5.941761336671496,1.141077677439825,1.2481693037176191,0.17478367037992218,0.16949343392845637,0.048688219141204234,0.4786230041405967,22.379666666666665,373,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.6,0.5922528032619776,0.48619647051076625,0,0,3.808809399999518,17.34372356109626,19.31785763250847,1.9741340714122089,cumulative_probability,17.34372356109626,17.84560494329078,17.34372356109626,-0.0361002409044886,17.343728812600308,,20.924405418514368,5.999747694657173,1.1371759871500218,1.2571173111257594,0.17385487692145649,0.1686963412731517,0.05255876523936238,0.4825470883877352,22.017666666666667,377,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.7,0.6953788651036358,0.6082058429728484,0,0,4.124968799999806,17.343639928522176,19.085864659768816,1.7422247312466403,cumulative_probability,17.34363992852218,17.845521728879568,17.34363992852218,-0.036092368100071326,17.343728812660352,,20.703284759661198,6.112636074916986,1.1375349791915839,1.2702397767419633,0.17167762226168734,0.16653924441795107,0.05614683247875281,0.48775134252433533,22.49266666666667,371,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.8,0.781855249745158,0.7259762066770561,0,0,4.7773995000006835,17.3437140719579,18.573673099602004,1.229959027644103,cumulative_probability,17.3437140719579,17.845595501598112,17.3437140719579,-0.036087446569581516,17.343728813073575,,20.215069900321346,6.280946202166605,1.1402798544886323,1.3187668600290503,0.16835861163198526,0.1635238097247035,0.058359235956716375,0.46724389873721417,21.182666666666666,361,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,metric,0,50,20.0,1.0,0.9,0.8866802582398913,0.8797465923308238,0,0,4.580836299999646,17.34372853731478,18.1339791262292,0.790250588914418,cumulative_probability,17.34372853731478,17.84560989462821,17.34372853731478,-0.03603670309530571,17.34372881294106,,19.79614298164168,6.595420292060939,1.1548398265863162,1.3929975364817166,0.1656975643281589,0.15859058423836395,0.06438032538046964,0.48462945197014795,21.002,360,,,,,,,,
autoif_qwen,dataset_autoif,attack_autoif_helper_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_autoif,lpb,0,50,20.0,1.0,0.1,0.10919431279620853,0.03386192808716486,0,0,4.8435152000001835,17.55084660097984,18.489792094412913,0.9389454934330743,cumulative_probability,17.55084660096958,17.99059236796473,17.55084660096958,-0.08176020521204919,17.550847457271825,,19.91636232971311,0.007145236190900243,0.0035836548953250276,0.0038002218709378274,0.32640921248046084,0.2739995445492351,0.016063232690019916,0.09366666666676637,20.253,817,782.0,0.037266732953888194,91.0,782.0,0.037266732953888194,91.0,3.323393412320759e-13,0.0
