setup_key,dataset,data_setup,task,seed,n1,budget,projection_margin,cut_quantile,fit_low_share,deploy_low_share,empty_low_cells,empty_high_cells,runtime_seconds,raw_fit_phase2_cost,raw_deploy_phase2_cost,raw_projection_cost_gap,projection_space,projection_raw_base_phase1_expected_cost,projection_pre_intercept_mixed_phase1_expected_cost,projection_raw_phase1_expected_cost,projection_budget_logit_shift,projection_corrected_phase1_expected_cost,projection_budget_boundary,expected_cost_per_sample,exact_target_variance_pp2,fit_soft_surrogate,deploy_soft_surrogate,fit_mean_endpoint_pi,deploy_mean_endpoint_pi,deploy_min_endpoint_pi,estimate,realized_cost_per_sample,observed_phase2_target_events,selected_index,selected_tau,coverage_pct,oracle_selected_index,oracle_selected_tau,oracle_fixed_coverage_pct,selected_exact_variance_pp2,switched_from_oracle
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.2,0.21283783783783783,0.2668464068911724,4,0,0.07507530000020779,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.3,0.30518018018018017,0.3727744429748703,4,0,0.06690720000005967,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.4,0.40427927927927926,0.45869366161359243,4,0,0.06793709999965358,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.5,0.4797297297297297,0.542611998507817,4,0,0.07257630000003701,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.6,0.5867117117117117,0.6008919184725472,4,0,0.06421079999927315,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.7,0.6880630630630631,0.6662088377929257,4,0,0.06655620000037743,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.8,0.7781531531531531,0.7511106589344457,4,0,0.06739410000045609,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,lpb,0,50,20.0,1.0,0.9,0.875,0.8456099297995727,4,0,0.06799649999993562,17.76,19.991186440677968,2.2311864406779662,cumulative_probability,17.75999999998224,17.759999999982327,17.75999999998224,80.0,17.76,maximum,19.954,0.0,0.0,0.0,1.0,1.0,1.0,0.096,19.954,2950,284.0,0.0012045111118684287,90.33333333333333,284.0,0.0012045111118684287,90.33333333333333,0.0,0.0
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.1,0.1296551724137931,0.22818613424041398,30,0,2.579717399999936,18.847440022380134,25.77994634282794,6.932506320447807,cumulative_probability,18.847440022377114,18.898202822265226,18.847440022377114,-0.008407088243984617,18.847457626990455,,25.838807809512947,1.357610401460786,0.1908826446073341,0.3143473639964299,0.7824427383171795,0.737124933080483,0.2928495624891625,0.957234426002572,25.523,2119,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.2,0.21310344827586206,0.2853112581713834,30,0,2.935212099999262,18.84744326105534,26.313987343579264,7.466544082523924,cumulative_probability,18.847443261052323,18.898206044747056,18.847443261052323,-0.008408218927797861,18.84745762694946,,26.360793377170534,1.2702398133160369,0.19085962790352665,0.292047327599237,0.7841792576744337,0.7436774529634216,0.39068246682749536,0.9543923216327824,25.919666666666668,2131,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.3,0.3193103448275862,0.36601349336213634,30,0,3.015882700000475,18.84744947346449,26.345456830666592,7.498007357202102,cumulative_probability,18.847449473461467,18.89821222609416,18.847449473461467,-0.008410501759499311,18.847457626862006,,26.391606124632816,1.2657830298813886,0.19080127968569044,0.29077071315874886,0.7836867949743997,0.7442139399069396,0.40154582383947074,0.9512843962195469,26.048333333333332,2127,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.4,0.38,0.4483036570719243,30,0,2.973684999999932,18.84745453404956,26.345038379403462,7.497583845353901,cumulative_probability,18.847454534046545,18.898217261376306,18.847454534046545,-0.008412130555370823,18.84745762701109,,26.391200099622186,1.2663436781776791,0.19077740794989517,0.29066954132499456,0.7838447191359479,0.7442277674364367,0.41176447059288895,0.9533583555233155,26.05,2131,,,,,,,,
hallucination_qwen,dataset_hallucination3,attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct,metric,1,50,20.0,1.0,0.5,0.48,0.5337616172689241,30,0,2.5075974000001224,18.847454571536105,26.205787069286984,7.3583324977508795,cumulative_probability,18.847454571533085,18.89821729867542,18.847454571533085,-0.008412249444518238,18.84745762691043,,26.254846228764876,1.284875245539922,0.19077378522297272,0.2951923537455876,0.782658359698318,0.742013253903108,0.408420560984796,0.9517844903840033,25.928333333333335,2124,,,,,,,,
