dataset,model,budget,target,n1,crc,method,seeds,coverage_mean,coverage_var,mean_A_weight,mean_A_weight_minus1,cond_var,seq_path_var,expected_cost,realized_cost,pi_min,focus_lift,target_rate,soft_proxy
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Information-gain + sequential AHT + CRC,50,0.9007733380794525,0.00014988406800954865,0.5301503774549006,0.31554043591742925,0.5759604083813711,0.17278812251441128,16.712736145500376,,0.005,4.122913127994016,,0.13808948130838256
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Oracle,50,0.8990799975395203,9.336312062185585e-05,0.5001266666666667,0.0,,,67.82929333333334,,,,,
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Residual + sequential AHT,50,0.8987000012397766,0.00011418707372088202,0.6933318592728991,0.4229154776903723,0.7048629836428855,0.21145889509286558,20.092733745808925,,0.005,4.5858285862083505,,11.864703946172618
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Residual + sequential AHT + CRC,50,0.9015600037574768,0.0001401924376568901,1.0358785650532294,0.6893016726254524,1.0915794076652796,0.3274738222995838,16.673424611462565,,0.005,4.316518422300059,,17.372123289942138
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Soft-prefix DAPRO,50,0.9009333372116088,0.0001181587373688635,0.4098924672177595,0.23239362961021853,1.0383526685036428,0.31150580055109284,19.695529238387163,,0.005,4.957037496617497,,0.33877163693543233
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Soft-prefix DAPRO + CRC,50,0.9008266651630401,0.00022523462317298494,0.6003687192439175,0.36943529255642943,1.672917953035281,0.5018753859105842,16.456616822665623,,0.005,4.53800106670785,,0.5175776344951923
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,100,50,Static,50,0.8990666663646698,0.00033178245293397936,0.8707679319054527,0.6347355283653608,2.1157850945512027,0.6347355283653608,7.33902053472047,,,,,
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT,50,0.900066670179367,0.00013618596382346083,0.2379496544735442,0.10999864747522042,0.36666215825073484,0.10999864747522042,20.422766963559866,,0.005,,,
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.8996533334255219,0.00015582237816193844,0.3333342044484021,0.1866709297257602,0.6222364324192008,0.1866709297257602,16.384016133110514,,0.005,,,
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Information-gain + sequential AHT,50,0.9002799987792969,0.00011851411738670318,0.34412148538866527,0.17798829588254533,0.3471971166106793,0.10415913498320375,20.067933332797406,,0.005,4.662598298488888,,0.07512847176496922
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Information-gain + sequential AHT + CRC,50,0.9002733337879181,0.00010261091747581096,0.42512069946066733,0.23951607838289551,0.4694755620570444,0.14084266861711325,18.107958341099653,,0.005,4.367012668708485,,0.1110188658413578
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Oracle,50,0.8990799975395203,9.336312062185585e-05,0.5001266666666667,0.0,,,67.82929333333334,,,,,
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Residual + sequential AHT,50,0.8986266660690307,0.0001721253519358126,0.6016114346075678,0.3581595756122002,0.6107554038439416,0.18322662115318242,20.016708717848314,,0.005,4.697956960493649,,10.342332965049065
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Residual + sequential AHT + CRC,50,0.8991866624355316,0.00013575129143469,0.7725766619843487,0.48387428141161787,0.8332056386185773,0.2499616915855732,18.043947040136143,,0.005,4.578029190748385,,14.331052357111858
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO,50,0.8979066693782807,0.0001394922717262751,0.33550012405450674,0.17518722289693417,0.7820893024039113,0.23462679072117335,19.921692825124623,,0.005,5.2718090303821485,,0.22548992409305718
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Soft-prefix DAPRO + CRC,50,0.9012266671657563,0.0001402921701943103,0.4830456135225888,0.28919157719962285,1.2833076006308515,0.3849922801892554,17.89461776470382,,0.005,4.9495563770976965,,0.426639722031871
red_team_llama_guard,llama_31_8B_instruct,20.0,0.9,200,100,Static,50,0.8990666663646698,0.00033178245293397936,0.8707679319054527,0.6347355283653608,2.1157850945512027,0.6347355283653608,7.33902053472047,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Information-gain + sequential AHT,50,0.6973133325576782,0.0006823464843504569,8.407098146419987,3.2432381489366704,4.6064506367889075,1.381935191036672,10.029401800412998,,0.005,2.3339888189462403,,1.710222771402699
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Information-gain + sequential AHT + CRC,50,0.7054533338546753,0.0030009883046433834,26.93709662883939,13.49389538727738,32.730593129564205,9.819177938869263,2.4739923029512707,,0.005,2.3966879425128824,,10.007521685126417
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Residual + sequential AHT,50,0.6990333330631257,0.000732101064676865,8.847107016941226,3.474083957686872,4.581735863618222,1.3745207590854667,9.888801639312515,,0.005,2.3925750628307823,,56.01116330071899
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Residual + sequential AHT + CRC,50,0.7089066612720489,0.003029261320313244,23.401756024894002,12.74479279284265,31.437604794498096,9.43128143834943,2.465199401279812,,0.005,2.461744465217974,,401.330752804211
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Soft-prefix DAPRO,50,0.710846666097641,0.002836296340472577,4.85493537029147,2.285200021208136,15.222251234304899,4.56667537029147,9.775010877500366,,0.005,2.7011761373362293,,2.7902387201354726
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Soft-prefix DAPRO + CRC,50,0.731839998960495,0.007792377418521612,18.14185102307704,11.438488845496279,59.58399229914569,17.875197689743707,2.4836640407965485,,0.005,2.7090275668448482,,13.976588559358513
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,50,25,Static,50,0.7003133344650269,0.0016427050059632856,5.96386657779813,4.209959564037752,14.033198546792507,4.209959564037752,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Information-gain + sequential AHT,50,0.6984800028800965,0.000639891754156409,7.630065420159635,3.052669318370135,4.698762669266092,1.4096288007798277,9.976538912088161,,0.005,2.411961920982864,,1.5925638742279629
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Information-gain + sequential AHT + CRC,50,0.70018000125885,0.001104241280951908,13.10821704162448,5.642600265410021,10.430855514512407,3.129256654353722,6.2314501353807215,,0.005,2.3576325101094744,,3.549516754234714
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Residual + sequential AHT,50,0.6987666630744934,0.0007087994244247107,8.152763215346173,3.3111034638555945,4.851193507758094,1.455358052327428,9.898540572065222,,0.005,2.4290553280731357,,57.97707664090734
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Residual + sequential AHT + CRC,50,0.7034400010108948,0.0014899522513116409,11.99207225343618,5.4341119215972675,9.956096237250177,2.9868288711750535,6.2234920034312475,,0.005,2.4131787327047176,,127.30184998993242
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Soft-prefix DAPRO,50,0.7135333323478699,0.0019141902867728727,4.541311600158068,2.2413980779636784,14.185949778304671,4.255784933491401,9.888918129074693,,0.005,2.7350203967699644,,1.9392022404278222
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Soft-prefix DAPRO + CRC,50,0.7185933351516723,0.0039663955202903604,7.723918569234395,4.207996194503836,24.81301745300354,7.443905235901061,6.270665589133514,,0.005,2.7056179680747388,,5.091975803228397
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,100,50,Static,50,0.7003133344650269,0.0016427050059632856,5.96386657779813,4.209959564037752,14.033198546792507,4.209959564037752,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Endpoint/block + terminal residual AHT,50,0.6990666675567627,0.0008508030126341036,2.6515060852551926,1.679622125007041,5.598740416690137,1.679622125007041,7.78372100943708,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.702422221104304,0.0016952553236070863,6.667522887689509,4.608318546820874,15.361061822736247,4.608318546820874,5.434402615951999,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Information-gain + sequential AHT,50,0.6966266655921936,0.0008672500086627051,7.5402249771394985,3.2437315327344947,6.075496825997245,1.8226490477991735,10.082765652362804,,0.005,2.449847156026864,,1.9245282893410751
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Information-gain + sequential AHT + CRC,50,0.7048066639900208,0.0010554787770431294,10.99519255459581,4.95316522520284,9.531258054389049,2.8593774163167147,8.271747954210193,,0.005,2.427072531889176,,3.135518290721269
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Residual + sequential AHT,50,0.7032399976253509,0.0007832426497488188,8.728606406789979,3.7622613980274275,6.30390689906564,1.8911720697196923,10.041366707796382,,0.005,2.443955745897345,,77.93124509228065
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Residual + sequential AHT + CRC,50,0.7035666644573212,0.0010693482626433313,10.814135384554291,4.987414871180743,9.53854700764598,2.861564102293794,8.274039018713363,,0.005,2.443527986844069,,122.70433805447334
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Soft-prefix DAPRO,50,0.7180466651916504,0.001303968162447138,5.402029968458517,2.825399175209281,17.07009989486172,5.121029968458516,10.039824084760864,,0.005,2.7483031153072517,,2.4974855670763763
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Soft-prefix DAPRO + CRC,50,0.7178266680240631,0.002985479438597173,7.273326640517426,4.05967623059573,23.309399912835865,6.992819973850759,8.291582509941,,0.005,2.7346210604305674,,3.859866922828043
red_team_llama_guard,mini_phi_4_instruct,10.0,0.7,200,100,Static,50,0.7003133344650269,0.0016427050059632856,5.96386657779813,4.209959564037752,14.033198546792507,4.209959564037752,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Information-gain + sequential AHT,50,0.7995733332633972,0.0005761860887935654,9.672545616719363,4.818129069287225,6.553125764967631,1.9659377294902893,10.069455900587077,,0.005,2.9430691984777546,,1.2505049130982409
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Information-gain + sequential AHT + CRC,50,0.8057266736030578,0.0026371959314394414,21.282002567522703,12.464834024056142,29.38270360217095,8.814811080651285,2.4903812319402596,,0.005,2.844260077140187,,6.696628733044353
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Residual + sequential AHT,50,0.7983599984645844,0.0007159720370892732,13.089208263576275,6.460588910304624,8.581610014957223,2.574483004487167,9.82984168756102,,0.005,2.959151637864831,,63.37509045533182
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Residual + sequential AHT + CRC,50,0.8068000006675721,0.003075700543832155,21.344180164002513,12.67982969982585,29.043012530475313,8.712903759142593,2.4794780052277625,,0.005,2.9240030490374,,357.1659936559313
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Soft-prefix DAPRO,50,0.7966200006008148,0.004315156001130184,7.411371059132952,3.640083539153327,24.029125752665394,7.208737725799619,9.59513037217225,,0.005,3.346306150521392,,3.3411310615173018
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Soft-prefix DAPRO + CRC,50,0.8125999987125396,0.004181601544819511,17.14973699086504,10.867695975467072,56.54196774732791,16.962590324198374,2.487596597813668,,0.005,3.2353847923292376,,9.823966842486392
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,50,25,Static,50,0.8001999998092652,0.0010151248683845945,4.001333273708821,3.138151216135167,10.460504053783888,3.138151216135167,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Information-gain + sequential AHT,50,0.8016200006008148,0.0008318279129688249,9.168353588602146,4.606905101747031,6.295644615971247,1.888693384791374,9.989694398890574,,0.005,3.0410592865208255,,1.1586003287078577
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Information-gain + sequential AHT + CRC,50,0.8028533363342285,0.0010900052505692203,13.195873279158118,6.965449893161076,11.884742348819238,3.565422704645772,6.2625106691630705,,0.005,2.9391851353663303,,2.481273689395544
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Residual + sequential AHT,50,0.8016866672039032,0.0005803600759513459,11.600383966328323,5.833517048910057,8.021345604633737,2.4064036813901213,9.90162718174616,,0.005,3.0146406209577004,,55.290030761366005
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Residual + sequential AHT + CRC,50,0.8017733335494995,0.0012127503045967242,14.863650621448965,7.757734989488565,12.62640832187743,3.7879224965632288,6.253038861807246,,0.005,2.9545648320470486,,121.93284019654442
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Soft-prefix DAPRO,50,0.8013199996948243,0.0019937006885053514,6.8450344182583605,3.5175203319257236,22.157381394194534,6.647214418258361,9.823479637741583,,0.005,3.334164682121286,,1.9519568925627107
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Soft-prefix DAPRO + CRC,50,0.8153266668319702,0.004085952029296688,9.538296184173452,5.2381873201399545,31.182009502800394,9.354602850840118,6.25711374505398,,0.005,3.3219991061371896,,4.818481517560432
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,100,50,Static,50,0.8001999998092652,0.0010151248683845945,4.001333273708821,3.138151216135167,10.460504053783888,3.138151216135167,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Endpoint/block + terminal residual AHT,50,0.7988533389568329,0.00040390091823790857,1.8771895514697237,1.3033423744184074,4.3444745813946914,1.3033423744184074,7.4757573741370615,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.8039199995994568,0.0010653059773569787,4.3548295321266774,3.307635321663706,11.025451072212354,3.307635321663706,5.438514196214325,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Information-gain + sequential AHT,50,0.7990733337402344,0.0007395884907393221,9.177496302500767,4.708170299231441,7.241728565907832,2.17251856977235,10.128582956104967,,0.005,3.107307833795222,,1.2962363818042166
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Information-gain + sequential AHT + CRC,50,0.8025066661834717,0.0014130127525992446,11.638794639252621,6.144071696987896,10.46991932372407,3.140975797117221,8.318122923259772,,0.005,3.028064264000105,,2.1870826815117272
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Oracle,50,0.8000199985504151,9.273201860002108e-05,0.7205800000000001,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Residual + sequential AHT,50,0.8026533317565918,0.0005679045739470107,11.130395228383717,5.741730630350463,8.574889333336614,2.572466800000984,10.08591778231075,,0.005,3.0339537727579944,,65.57919750961722
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Residual + sequential AHT + CRC,50,0.8084733390808105,0.0007583902986497104,12.537145057739343,6.73969131377198,11.140088442825615,3.342026532847685,8.32466028648766,,0.005,3.003542679418887,,107.07465990096861
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Soft-prefix DAPRO,50,0.8051333391666412,0.002216744069752819,6.845272544845419,3.6346792654411155,22.170130705040282,6.651039211512085,10.05431298460568,,0.005,3.3139868328736544,,1.70905722582821
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Soft-prefix DAPRO + CRC,50,0.8142733359336853,0.002419998535887681,8.416825230348289,4.687245855651435,27.43897299004985,8.231691897014956,8.341871976697128,,0.005,3.307365101832866,,3.104298900734439
red_team_llama_guard,mini_phi_4_instruct,10.0,0.8,200,100,Static,50,0.8001999998092652,0.0010151248683845945,4.001333273708821,3.138151216135167,10.460504053783888,3.138151216135167,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Endpoint/block + terminal residual AHT,50,0.8995200049877167,0.00033311642912088536,1.1008994779345809,0.8418041603706867,2.806013867902289,0.8418041603706867,6.51873676978469,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.9000199993451437,0.0006178853975821037,2.2461215283396303,1.8341213866044939,6.113737955348313,1.8341213866044939,5.469022881600613,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Information-gain + sequential AHT,50,0.8983066654205323,0.0005560310541625835,4.01371283742736,2.557388972371375,5.214326255599904,1.564297876679971,9.883025611806667,,0.005,5.587943641826423,,0.2532129702031275
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Information-gain + sequential AHT + CRC,50,0.899980000257492,0.0026058521710400078,10.476105923233751,7.227434564251065,19.685085293475673,5.9055255880427024,2.520824632766728,,0.005,4.692477072717703,,2.025717291414557
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Oracle,50,0.8991333329677582,5.652611282057281e-05,0.6714133333333333,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Residual + sequential AHT,50,0.8987066662311554,0.0010037171570890105,8.093621948762921,5.288519252753238,12.420701451179161,3.726210435353748,9.624950594416541,,0.005,6.370856269092221,,28.168365406874397
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Residual + sequential AHT + CRC,50,0.8924800002574921,0.0031376968834714966,13.242516901758815,9.117053807721646,25.68690788187494,7.706072364562482,2.617437082509396,,0.005,5.269688556118853,,156.9310885733297
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Soft-prefix DAPRO,50,0.9039333355426789,0.0008783674477236624,2.8085901990064595,1.90914762018057,9.04405621891042,2.713216865673126,9.376454119395307,,0.005,6.478399609326733,,0.6062573147836892
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Soft-prefix DAPRO + CRC,50,0.892960000038147,0.002510864214741124,9.464738314601922,6.9083022890656265,31.193149937561962,9.357944981268588,2.529764335071468,,0.005,4.853981620562559,,3.054395622127062
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,50,25,Static,50,0.8998999989032745,0.0007312302812214113,1.9897333036839964,1.7663432938935568,5.88781097964519,1.7663432938935568,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Endpoint/block + terminal residual AHT,50,0.8995200049877167,0.00033311642912088536,1.1008994779345809,0.8418041603706867,2.806013867902289,0.8418041603706867,6.51873676978469,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Endpoint/block + terminal residual AHT + CRC,50,0.9000199993451437,0.0006178853975821037,2.2461215283396303,1.8341213866044939,6.113737955348313,1.8341213866044939,5.469022881600613,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Information-gain + sequential AHT,50,0.9042933344841003,0.0004195948920451776,3.819376518873976,2.4881901384166287,4.982863597435971,1.4948590792307912,9.977925454014422,,0.005,6.259188014934186,,0.20303794050320786
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Information-gain + sequential AHT + CRC,50,0.8959066689014434,0.0007433608020342837,6.4529915393459385,4.247732909228622,9.813235043796244,2.9439705131388734,6.382848283051444,,0.005,5.455518418742306,,0.5685621110910667
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Oracle,50,0.8991333329677582,5.652611282057281e-05,0.6714133333333333,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Residual + sequential AHT,50,0.9035066616535187,0.0010475837974692078,7.539086150480361,4.946355299849213,11.743607659765791,3.5230822979297383,9.686355272120403,,0.005,6.744096639742073,,19.334782373013574
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Residual + sequential AHT + CRC,50,0.8976933324337005,0.0011554144091000347,9.170584109259575,6.143420378136571,15.891616304808784,4.767484891442635,6.441457139226189,,0.005,6.207065307543834,,48.33046321398954
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Soft-prefix DAPRO,50,0.8952999973297119,0.0012826408139013786,3.0170095736173295,2.055557749539808,9.709943023168877,2.9129829069506625,9.618309128459963,,0.005,7.091238400071164,,0.39229411266516195
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Soft-prefix DAPRO + CRC,50,0.8999666631221771,0.0014998602226189495,4.45091181118046,3.107115787799452,14.505683815045977,4.351705144513794,6.450161014344741,,0.005,6.32313236478212,,1.02853638317465
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,100,50,Static,50,0.8998999989032745,0.0007312302812214113,1.9897333036839964,1.7663432938935568,5.88781097964519,1.7663432938935568,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Endpoint/block + terminal residual AHT,50,0.8995200049877167,0.00033311642912088536,1.1008994779345809,0.8418041603706867,2.806013867902289,0.8418041603706867,6.51873676978469,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Endpoint/block + terminal residual AHT + CRC,50,0.9000199993451437,0.0006178853975821037,2.2461215283396303,1.8341213866044939,6.113737955348313,1.8341213866044939,5.469022881600613,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Information-gain + sequential AHT,50,0.8966466677188873,0.0009047048487983685,4.596899674590157,2.9948006972708447,6.52071674442823,1.956215023328469,10.064616003190219,,0.005,6.370901297050239,,0.26204179498178937
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Information-gain + sequential AHT + CRC,50,0.9007866656780243,0.0009859400188281721,5.689837896416133,3.7767063086796866,8.534905737194823,2.5604717211584465,8.297681821696916,,0.005,6.0930634200490115,,0.4605360280208746
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Oracle,50,0.8991333329677582,5.652611282057281e-05,0.6714133333333333,0.0,,,68.42192,,,,,
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Residual + sequential AHT,50,0.8988733351230621,0.0012451968917334977,7.971058168467452,5.200813724968908,12.577958499489283,3.773387549846784,9.973588164836036,,0.005,6.7270434650493085,,20.31521948801019
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Residual + sequential AHT + CRC,50,0.8968666684627533,0.0008880451872714897,8.939500842688538,5.98339390322513,15.69626767494964,4.708880302484893,8.341805994458191,,0.005,6.558364387698503,,36.16827576808115
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Soft-prefix DAPRO,50,0.9003066694736481,0.0008057405289121393,3.283038227358398,2.2964331499637938,10.613060757861327,3.183918227358398,9.925286927974213,,0.005,7.122128352809528,,0.4333297963973187
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Soft-prefix DAPRO + CRC,50,0.8995733332633972,0.0012464805894342541,4.178838806810227,2.9566255076672023,13.597507133811868,4.079252140143561,8.332440071670021,,0.005,6.889142507124536,,0.71741985755983
red_team_llama_guard,mini_phi_4_instruct,10.0,0.9,200,100,Static,50,0.8998999989032745,0.0007312302812214113,1.9897333036839964,1.7663432938935568,5.88781097964519,1.7663432938935568,3.421096050978303,,,,,
red_team_llama_guard,mini_phi_4_instruct,20.0,0.7,50,25,Endpoint/block + terminal residual AHT,50,0.6979666674137115,0.0005117292934591689,1.3325954208039843,0.7312953024856926,2.437651008285642,0.7312953024856926,15.567442018874162,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,20.0,0.7,50,25,Endpoint/block + terminal residual AHT + CRC,50,0.6975355553627014,0.0005292155166409424,1.4809743483525657,0.8390098438377248,2.796699479459083,0.8390098438377248,15.472311210681983,,0.005,,,
red_team_llama_guard,mini_phi_4_instruct,20.0,0.7,50,25,Information-gain + sequential AHT,50,0.7005266654491424,0.0004155378969282471,5.4182995480245335,1.9178541367725543,2.027453684030276,0.6082361052090828,20.06278829933974,,0.005,2.3248063730032724,,0.8074703239995173
red_team_llama_guard,mini_phi_4_instruct,20.0,0.7,50,25,Information-gain + sequential AHT + CRC,50,0.7000000011920929,0.000592113337772283,8.409483995949955,3.1406939115192154,4.123726849928614,1.2371180549785843,12.949270886220747,,0.005,2.28470297163509,,1.5743397625273565
red_team_llama_guard,mini_phi_4_instruct,20.0,0.7,50,25,Oracle,50,0.6991933381557465,0.00017645860401883543,0.6917266666666667,0.0,,,68.42192,,,,,
