setup_key,task,cut_quantile,splits,exact_variance,exact_variance_sd,expected_cost,expected_cost_max,realized_cost,raw_projection_gap,raw_projection_abs_gap,fit_low_share,deploy_low_share,fit_surrogate,deploy_surrogate,estimator_variance,coverage_variance_pp2,coverage_mse_pp2,selected_exact_variance,switch_rate,median_exact_variance,median_expected_cost,median_coverage_variance_pp2,exact_variance_ratio_to_median
autoif_qwen,metric,0.7,5,6.834773098437857,1.2983442930173166,19.421091355186547,22.429936752748684,19.3778,0.41357619667280227,1.6896524694631982,0.6916590317779454,0.6812247711584565,1.4663997259175414,1.4449712548352716,0.0003766991474537119,,,,,6.7640685084743435,19.497383069202137,,1.010452967747877
autoif_qwen,metric,0.8,5,6.906357706540613,1.2341514880174724,19.312653342709197,21.9418251935142,19.14646666666666,0.30013269698432515,1.408788836780796,0.7861915308605424,0.783582780338096,1.478442168665722,1.4653750438072026,0.0008057432225805085,,,,,6.7640685084743435,19.497383069202137,,1.0210360373919931
autoif_qwen,metric,0.9,5,6.981370280128509,1.092669380995386,19.274555407494496,21.34297193921095,19.025266666666663,0.26069779652934527,1.137084823518687,0.8865806299339722,0.8902768244145008,1.503470390929595,1.4895887622565938,0.001362482191372031,,,,,6.7640685084743435,19.497383069202137,,1.0321258975100445
hallucination_qwen,lpb,0.1,5,2.3951650539465337e-13,3.2812439415488485e-13,19.40100127600118,20.236288768990924,19.3656,2.377968151982224,3.128047944899917,0.11887096581324375,0.17244553932204318,9.304674290009998e-06,8.174319439809689e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.2,5,2.3951650539465337e-13,3.2812439415488485e-13,19.4020823205707,20.243962386051248,19.37173333333333,2.3790672288983625,3.1300711588174432,0.2113591738937406,0.25478328412481843,9.302633800319512e-06,8.163189493143246e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.3,5,2.3951650539465337e-13,3.2812439415488485e-13,19.403432112207895,20.242326802584696,19.369999999999997,2.3804441341899047,3.128028988463087,0.3070373423373656,0.3471620437562065,9.302704906446248e-06,8.13496478633933e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.4,5,2.3951650539465337e-13,3.2812439415488485e-13,19.39351748634352,20.215122758177294,19.360866666666666,2.370353311908832,3.1270497196945053,0.39811347773119216,0.4328558315191183,9.30189687267583e-06,8.288761122202064e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.5,5,2.3951650539465337e-13,3.2812439415488485e-13,19.39813794049452,20.230556810417564,19.363533333333333,2.375055348543296,3.1286292182124757,0.4855515197773371,0.5224083426857077,9.303096185705802e-06,8.222804402038953e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.6,5,2.3951650539465337e-13,3.2812439415488485e-13,19.400891830697635,20.23451436478224,19.3648,2.3778582579676817,3.1274361682144116,0.5902960922277127,0.6077117183192129,9.304123616903114e-06,8.178220582802199e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.7,5,2.3951650539465337e-13,3.2812439415488485e-13,19.401801348108407,20.230885402318467,19.362000000000002,2.3787853288219094,3.125032391458353,0.6857777349255084,0.6850113331003339,9.30689190304445e-06,8.155451984020714e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,lpb,0.8,5,2.394905508474999e-13,3.2809027491643893e-13,19.401973611796425,20.23330112697867,19.36133333333333,2.378959983782858,3.125840489908798,0.7770503960651644,0.7690984730010488,9.30803792478158e-06,8.15653319525189e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.2919487701879006e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,0.9998916377511825
hallucination_qwen,lpb,0.9,5,2.3951650539465337e-13,3.2812439415488485e-13,19.403023294550245,20.24203200611757,19.3658,2.3800263301000566,3.1283265522411337,0.8739441114496301,0.8598377797692842,9.307954932194489e-06,8.14847988688088e-06,3.6444444446097943e-06,0.2831111111111094,0.2286666666666651,1.292090878735053e-13,0.0,2.3951650539465337e-13,19.39813794049452,0.2831111111111094,1.0
hallucination_qwen,metric,0.1,5,2.0519749034709314,0.989772784864658,23.285616480290617,29.571522013525367,23.0688,4.338517584412682,4.863525039841984,0.1407884943350424,0.1860192898319108,0.40058564602400415,0.4756450198027727,0.0005216827956011186,,,,,2.0186193805733383,23.486974654566055,,1.0165239287894479
hallucination_qwen,metric,0.2,5,2.016672033483231,0.9975365725425951,23.471287944869893,29.794669700343917,23.30653333333333,4.528491397436683,5.015773986427631,0.22184591772897783,0.24722305510210063,0.4005291833049385,0.4659507092295714,0.00042990378512896556,,,,,2.0186193805733383,23.486974654566055,,0.9990353074438658
hallucination_qwen,metric,0.3,5,2.0021413025677033,1.0081588135871922,23.547689035230245,30.18932847847172,23.3862,4.6066610075372285,5.071582911656267,0.3206321100412569,0.33313632489765493,0.4004490235239726,0.46244592055106504,0.0004633794753029531,,,,,2.0186193805733383,23.486974654566055,,0.9918369564048499
hallucination_qwen,metric,0.4,5,2.0073553030816065,1.018819068854223,23.538249471592124,30.313800855123866,23.299866666666667,4.59686054159802,5.049338283102632,0.3970916802687853,0.4197690686401536,0.40041255808172893,0.4638208124143584,0.0005650986122518099,,,,,2.0186193805733383,23.486974654566055,,0.9944199101622949
hallucination_qwen,metric,0.5,5,2.0186193805733383,1.0264799580158306,23.486974654566055,30.335099402533768,23.25953333333333,4.544353244449292,5.015993963049033,0.4745231424832547,0.499339770340927,0.4003602197156767,0.46694535668052134,0.0006708388408765823,,,,,2.0186193805733383,23.486974654566055,,1.0
hallucination_qwen,metric,0.6,5,2.011932354612409,1.0250144716019396,23.53547478477833,30.34339060183446,23.347466666666666,4.594010489846674,5.034460982602035,0.5760902837368913,0.57170428053959,0.4004902469408841,0.46444152847158887,0.0004909096563936301,,,,,2.0186193805733383,23.486974654566055,,0.9966873269793783
hallucination_qwen,metric,0.7,5,2.0059693841994184,1.017756103989224,23.55658999024832,30.374068566347525,23.3256,4.61560720760532,5.022445137755515,0.6657829536765174,0.6383620905822898,0.40065320605087235,0.4634105726246598,0.00035102142605551116,,,,,2.0186193805733383,23.486974654566055,,0.9937333424539266
hallucination_qwen,metric,0.8,5,2.004074760189301,1.0190252053867412,23.567573103181353,30.412835991162503,23.434733333333334,4.626780351615138,5.0201399077153885,0.7513360462766989,0.7123718458882852,0.4008042672973279,0.46349280794689873,0.0003732817170562661,,,,,2.0186193805733383,23.486974654566055,,0.9927947682837037
hallucination_qwen,metric,0.9,5,2.013598727407382,0.9953438149685946,23.504433155033873,30.23885529685898,23.320066666666666,4.5625370231746665,4.938848276785131,0.845626569382732,0.7907927750942132,0.401301347805955,0.4645554044158879,0.0003252393904295774,,,,,2.0186193805733383,23.486974654566055,,0.9975128282160204
red_qwen,lpb,0.1,5,4.532039928524985e-13,1.651684049121365e-14,18.958272554196235,20.137568561202443,19.1286,-0.05921862033777856,0.5722124143007896,0.11642311843722548,0.1275509439325313,0.0033224632816879402,0.00349497301408044,6.333333333332488e-07,0.92944444444444,0.8335555555555573,3.374837199822246e-13,0.0,4.532039928524985e-13,18.94896851345998,0.92944444444444,1.0
